,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
201,7,AZ,404882.59154929576,4.0,2013.0,263.3779892253523,278.32350858499984,244.29718336296597,264.54816234803866,255.69105410096822,261.2680147510869,270.37404845391967,-10.796574671593223,20.047378151391094,14.365455915642523,-3.5166165236114724
202,7,CO,804463.7741935484,8.0,2013.0,273.0469487096774,277.57584751833036,241.6805907361528,269.3148186770684,254.17809644668824,268.55040789765064,276.0331982415927,-9.76110043221111,20.882828806298043,15.712536849494846,-1.179556062866693
203,7,CT,902737.8472222222,9.0,2013.0,278.359174513889,282.1765449852223,241.66667162189373,277.8407209019139,248.56822294908625,276.7378951987514,281.5742314102999,-12.826705260249106,20.89016812910424,16.017674699694737,-1.1485164029900377
204,7,DC,1100030.0,11.0,2013.0,255.59999,302.5762,250.37996,258.17371,258.7659,253.33334,313.47372,10.897522,63.093765000000005,54.707825,-4.8403625
205,7,DE,1000763.75,10.0,2013.0,271.40306499999997,287.92504868734227,258.00183000000004,272.08435499999996,260.88701363960934,270.82079000000004,279.263298125,-16.536631315211316,21.26146693125,13.919544875255164,-1.2635641118749998
206,7,FL,1201062.5857142857,12.0,2013.0,268.44319471428565,284.29779718127327,245.96184282119347,268.4231657920461,257.6700172939687,268.47363488177194,273.5852868464218,-13.840466743664837,24.047169231550793,12.693756290522554,0.6355141161583849
207,7,GA,1302871.9719101123,13.0,2013.0,264.1662262359551,278.4510778059606,250.06132478664625,265.55345700683256,253.4524229145245,262.9315869343263,272.14924161528296,-11.343250021024792,20.505628540226816,13.167296456365396,-2.5505123938497976
208,7,HI,1500030.0,15.0,2013.0,271.02499,270.03021,262.79181,273.75467000000003,266.21292,268.37491,280.87241,10.842194000000001,18.080597,14.659485,-5.3797607
209,7,IA,1916654.7937062937,19.0,2013.0,274.32763520979023,276.51467451304694,239.0972300823236,269.3010235921548,246.18851497497647,271.39679977934696,275.8058133324585,-10.802080039020831,20.564252906622865,14.122509262871596,1.0971208484213093
210,7,ID,1601672.8275862068,16.0,2013.0,273.24660735632193,276.10794181125016,238.87729816933236,269.54801234836737,251.02251607821836,269.4067157154069,274.6040559882614,-11.037017778441383,20.482629946081456,15.156556900632323,-0.1961914445809453
211,7,IL,1721614.528888889,17.0,2013.0,272.08078657777753,278.466700669849,241.6187382477191,270.7445859034615,249.38265265766964,268.6752343289822,274.4797985850276,-11.269398952538225,20.91298672636583,14.344837724154933,-1.653944758653291
212,7,IN,1806529.2332155476,18.0,2013.0,277.1470002120144,277.34062964888227,241.7380685160759,276.1019357816441,250.66996792737584,276.98382654441065,278.84820217248193,-10.822335120391926,20.786929580573002,13.458322502927246,0.6710768400147374
213,7,KS,2007461.6950672646,20.0,2013.0,277.5020104484305,276.6560125813742,240.27472753853775,271.0585837220436,248.20917430460963,271.45751571051625,278.76503726120876,-10.915091240421608,19.930175977504593,13.616960169093709,-1.1520509517723825
214,7,KY,2102944.005882353,21.0,2013.0,268.4354647647061,276.21390187975703,241.2042399018001,269.6199129032109,245.55107303078321,266.33040728093073,269.9064459208328,-11.054517068302676,20.424247548418954,14.130529914536817,-2.888891156102439
215,7,LA,2200928.3561643837,22.0,2013.0,260.1745439726028,277.8835019422511,249.25935313975762,261.5106139847461,250.72563972575762,259.61851811761727,270.17240408076094,-11.572850928067975,19.805066881964684,12.61273879790485,-2.222416356933056
216,7,MA,2507142.693617021,25.0,2013.0,290.89505136170214,283.97220303469254,242.88254842392286,290.86827201131655,249.71754257291812,289.18056521349837,292.5546957373224,-12.596681686619416,20.32454512810696,15.2965196850032,-1.7686095417032517
217,7,MD,2400361.08,24.0,2013.0,277.1307408,291.07882431588894,259.56739972269736,279.0496608000001,263.63938409402493,275.0459996,284.2934567308318,-13.689507929508768,24.51519328946738,16.044128187044958,-4.003661496800001
218,7,ME,2311217.157407407,23.0,2013.0,277.254536574074,275.6170244654902,238.947330482228,273.28146767467337,244.5871921782664,274.6576399584849,277.58720820871844,-10.769162253649792,20.492647598851207,13.906350830779715,0.8684273839089884
219,7,MI,2619259.1558704455,26.0,2013.0,267.17288985829975,277.6694457726374,241.17987774256383,267.6359533554759,246.63967896967029,264.8104104579043,269.6465587454011,-11.943662284178595,20.030202254646262,13.906610492915965,-2.87852277410432
220,7,MN,2718410.8172757477,27.0,2013.0,280.64522770764137,277.26481127950956,241.18450225848062,275.61913399306684,247.545367081953,277.00866196012305,283.4085111328196,-9.514066595704136,21.673518138241583,16.09257851394417,0.3552017747127372
221,7,MO,2918579.2195767197,29.0,2013.0,270.95224211640203,276.3808287111338,241.2929179040039,268.3574609541098,246.5290745047884,266.13821811073456,272.0687559193662,-10.861961313349306,20.21874621573534,13.592690959843877,-2.3596379180463605
222,7,MS,2802619.375,28.0,2013.0,256.96831312500007,276.37154698586585,250.00059335377833,261.64315070060053,245.35389640895153,252.62219169659795,263.99974051329843,-11.380783459773184,16.100629177052127,13.89130540110282,-9.135364072015461
223,7,MT,3012732.0515463916,30.0,2013.0,276.25107257731963,275.72166889974716,239.38500290109556,267.21167385627984,245.22476882922334,267.53732130108085,276.3842550577679,-11.047226994338102,20.052036154561947,14.129392283298152,-0.4536096489464859
224,7,NC,3702454.2869565217,37.0,2013.0,271.11929095652175,279.92912432762154,251.67209614509446,272.9505712647237,259.7813044193096,269.03003723238294,278.54673273749887,-11.284030453247347,22.896786423871657,13.382595743248563,-3.8955488437050043
225,7,ND,3808999.6714285715,38.0,2013.0,277.9085211428571,275.3476717883259,239.97464103500917,264.21100148655955,245.2415095122412,264.8895343250965,277.7155293684445,-10.038421551642733,20.431977095865495,14.537378840533782,-0.8390319343681628
226,7,NE,3136805.5182926827,31.0,2013.0,275.62136378048785,275.79503751743556,239.4999409430164,266.1957463523698,246.47815531889106,266.56979346927767,277.6007493645801,-10.845448099319757,20.340407301207726,14.40148106695701,-1.2712038002164936
227,7,NH,3304170.2429906544,33.0,2013.0,286.1532294392524,276.3223618277916,239.16694291664132,281.60119918257,245.0243568880283,279.8306955655734,286.61775710280375,-11.176504987954798,20.154402763326456,14.061855845234826,-1.8357884037934986
228,7,NJ,3409474.071264368,34.0,2013.0,285.53791068965506,285.13992158670584,245.90824816116384,283.2761085046036,256.198940808431,282.6802043150958,286.8337550775343,-13.455028088303301,20.196704448482013,13.884181763976434,-0.5765316954370373
229,7,NM,3501367.313432836,35.0,2013.0,259.6916299999999,276.69496044154965,240.56411652408167,260.05868508600116,254.66079646171636,257.45235001800387,266.95629531932275,-11.387565585636397,19.999440181624983,13.084538132308996,-2.8482414558597475
230,7,NV,3200284.0,32.0,2013.0,263.96257266666663,277.0198537131146,240.37144799177628,264.23513739243145,254.0457252155833,263.25507278160256,268.4047305513863,-10.320346975093027,21.37533473256324,13.907375712272176,-0.9741691229383586
